state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Karnataka,Gulbarga,Medium Load,7577,0.3142404645638115,0.6857595354361885,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Hasan,Medium Load,1620,0.2493827160493827,0.7506172839506173,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Hassan,Medium Load,5465,0.5288197621225984,0.4711802378774016,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Haveri,Medium Load,10761,0.6578384908465756,0.3421615091534244,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Haveri *,Low Load,285,0.3403508771929824,0.6596491228070176,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Karnataka,Kalaburagi,Medium Load,8107,0.5980017269026767,0.4019982730973233,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Kodagu,Low Load,2019,0.3907875185735512,0.6092124814264487,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Karnataka,Kolar,Medium Load,8091,0.3940180447410703,0.6059819552589297,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Koppal,Medium Load,6377,0.4737337305943233,0.5262662694056767,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Mandya,Medium Load,7047,0.3463885341279977,0.6536114658720023,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Mysore,Medium Load,6774,0.2325066430469442,0.7674933569530558,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Mysuru,Medium Load,6418,0.4551262075412901,0.5448737924587099,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Raichur,Medium Load,10530,0.4201329534662868,0.5798670465337132,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Ramanagar,Low Load,4024,0.3561133200795228,0.6438866799204771,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Karnataka,Shimoga,Medium Load,3430,0.2545189504373177,0.7454810495626822,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Shivamogga,Medium Load,3436,0.5468568102444703,0.4531431897555297,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Tumakuru,Medium Load,4543,0.4992295839753466,0.5007704160246533,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Tumkur,Medium Load,7566,0.2500660851176315,0.7499339148823685,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Udupi,Medium Load,3788,0.4902323125659978,0.5097676874340021,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Udupi *,Low Load,3,0.6666666666666666,0.3333333333333333,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Karnataka,Uttara Kannada,Medium Load,4905,0.4613659531090723,0.5386340468909276,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Vijayanagara,Low Load,2217,0.3937753721244925,0.6062246278755075,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Karnataka,Vijayapura,Medium Load,7229,0.6638539217042467,0.3361460782957532,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Karnataka,Yadgir,Low Load,5629,0.4912062533309646,0.5087937466690353,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Kerala,Alappuzha,High Load,9731,0.3425136162778748,0.6574863837221252,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Kerala,Ernakulam,High Load,17275,0.3363820549927641,0.6636179450072359,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
